ground_truth,prediction,correct,escalate,thought,esc_reasoning,thinking_predict,thinking_escalate,timestamp
1,1,1,0,"The comment is a constructive, policy-based rejection of a article submission with no personal attacks, insults, or hostile language—despite mentioning “fell in love with hip hop,” which is used contextually and not emotionally—so it aligns with non-toxic feedback patterns.  
PREDICTION: 1","The comment is clearly a neutral, policy-driven Wikipedia deletion notice with no toxic intent, and the mention of “love” is part of a factual quote about the subject’s musical interest—not an emotional or hostile expression. Given the high accuracy of the decision tree (74% for non-toxic when “love” appears) and the comment’s tone, our prediction is highly reliable.  
DECISION: 0",,,2026-03-16T12:27:48.154460
0,0,1,1,"Although the word ""love"" appears and is associated with 74% non-toxic labels in the training data, the comment uses it sarcastically while accusing the recipient of lying and employs aggressive, accusatory language, which strongly indicates toxicity.  
PREDICTION: 0","While the presence of ""love"" might suggest non-toxicity based on statistical trends, the tone is overtly confrontational, accusatory, and sarcastic—hallmarks of toxicity that often override keyword-based heuristics. Given the high risk of misclassification due to irony and context, it’s safer to escalate.  
DECISION: 1",,,2026-03-16T12:27:48.219895
1,1,1,1,"The comment uses religious language and moral appeals (e.g., “love, joy, peace”) and critiques behavior rather than attacking individuals directly, aligning with the pattern where “love” correlates with non-toxic labels (74%); despite condescending tone, it lacks personal insults or hostility typical of toxicity.  
PREDICTION: 1","While the presence of ""love"" and moral language suggests non-toxicity, the comment contains condescending, dismissive, and patronizing language toward editors (“you aren’t good at it,” “tipsy on the authority,” “stop being fearful”), which crowd-workers may interpret as indirectly toxic due to its hostile tone and power dynamics. Given the ambiguity and potential for misclassification, it’s safer to escalate.  
DECISION: 1",,,2026-03-16T12:27:49.068915
1,1,1,0,"The comment expresses positive sentiment about a record company using words like ""love"" and ""invaluable,"" which aligns with the 74% non-toxic pattern for comments containing ""love,"" indicating it is unlikely to be perceived as toxic.  
PREDICTION: 1","The comment is clearly positive and uses language strongly associated with non-toxicity in the training data (e.g., ""love,"" ""invaluable""), making the prediction highly reliable. There is minimal risk of misclassification, so no need for escalation.  
DECISION: 0",,,2026-03-16T12:27:49.075166
0,0,1,0,"Despite the presence of the word ""love,"" the comment contains overt hostility, insults (""asshole""), inflammatory political accusations, and aggressive tone, overwhelming any potential benign use of ""love,"" so crowd-workers would likely classify it as toxic.  
PREDICTION: 0","While the word ""love"" might suggest non-toxicity in isolation, the overall context is aggressively hostile and politically charged, making it highly likely that crowd-workers would agree with the toxic classification—so my prediction is confidently aligned with likely human judgment.  
DECISION: 0",,,2026-03-16T12:27:49.082886
1,0,0,1,"Although the word ""love"" is associated with non-toxic comments 74% of the time, the phrase ""I love collateral damage"" is sarcastic and glorifies harm, which strongly suggests toxicity despite the presence of ""love"".  
PREDICTION: 0","While the presence of ""love"" statistically leans non-toxic, the context here is clearly ironic and hostile—glorifying ""collateral damage"" is a known toxic trope in online discourse, and human annotators are likely to flag this as toxic despite the word ""love."" However, since the model’s statistical pattern could mislead less experienced annotators, and tone ambiguity exists, it’s safer to escalate.  
DECISION: 1",,,2026-03-16T12:27:49.799514
1,1,1,0,"The comment expresses positive sentiment with the word ""love"" and contains no hostile or derogatory language, aligning with the 74% non-toxic trend for comments containing ""love"".  
PREDICTION: 1","The comment is clearly positive and benign, with no ambiguity or context suggesting toxicity, and the model’s 74% non-toxic rate for “love” strongly supports this classification. Given the high confidence and clear alignment with training patterns, the prediction is reliable.  
DECISION: 0",,,2026-03-16T12:27:49.898609
1,1,1,0,"The comment is a polite request to avoid spoilers for a TV finale, contains no hostility or aggression, and while it includes the word ""love"" (which correlates with non-toxicity in 74% of cases), its tone and context are clearly benign.  
PREDICTION: 1","The comment is clearly non-toxic—polite, contextually appropriate, and free of hostility—making it highly likely that crowd-workers would unanimously label it as non-toxic, aligning with both the word ""love"" correlation and the content’s tone.  
DECISION: 0",,,2026-03-16T12:27:49.984555
0,0,1,1,"Although the word ""love"" appears and is associated with 74% non-toxic labels, the comment uses a sexualized remark (""big breasts"") in an inappropriate context, which typically signals toxicity in Wikipedia discussion norms.  
PREDICTION: 0","While the presence of ""love"" suggests non-toxicity, the comment's sexualized language in a Wikipedia article context is likely perceived as inappropriate and toxic by crowd-workers, making my prediction aligned with likely consensus—but the nuance of context (e.g., tone, intent) may vary. To ensure accuracy given the low confidence in ambiguous cases, it’s safer to escalate.  
DECISION: 1",,,2026-03-16T12:27:50.214518
0,1,0,1,"The comment expresses frustration and criticism but explicitly denies using toxic language, uses a self-aware tone, and includes the word ""love"" in the phrase ""no love lost,"" which the decision tree associates with non-toxicity (74% non-toxic when ""love"" is present), suggesting crowd-workers would likely label it non-toxic.  
PREDICTION: 1","While the presence of ""love"" and the polite tone suggest non-toxicity, the comment contains clear hostility (""power mad,"" ""silly admin rule,"" ""removed a lot of work""), which may trigger crowd-workers to classify it as toxic despite the word ""love."" The model’s 74% statistic is suggestive but not definitive, and the nuanced hostility risks misclassification.  
DECISION: 1",,,2026-03-16T12:27:50.374211
0,0,1,0,"Despite the presence of ""love,"" the comment includes a highly offensive slur (""fucking lesbo""), which overwhelmingly signals toxicity, overriding the statistical trend of ""love"" being associated with non-toxic content.  
PREDICTION: 0","While the word ""love"" may statistically correlate with non-toxic content, the presence of a direct slur makes this comment clearly toxic by human judgment standards, and the model's statistical pattern is overridden by strong contextual toxicity cues. Therefore, my prediction is reliable and aligns with ethical labeling norms.  
DECISION: 0",,,2026-03-16T12:27:50.659742
1,1,1,0,"The comment is a technical, polite edit proposal with no personal attacks, insults, or hostile language, and while it contains the word ""love,"" this is used in a linguistic context (rhyming with ""of""), which aligns with the 74% non-toxic pattern for ""love"" in the dataset.  
PREDICTION: 1","The comment is clearly non-toxic—structured, factual, and focused on editorial improvements with no aggression or hostility—and the presence of ""love"" is used neutrally in a linguistic context, consistent with the 74% non-toxic pattern. The model’s prediction is highly reliable here.  
DECISION: 0",,,2026-03-16T12:27:50.676437
1,1,1,1,"The comment uses emotional and informal language, includes a personal anecdote about love for philosophy, and ends with a collaborative tone despite some sarcasm, aligning with the pattern where “love” correlates with non-toxicity (74%); thus, it is likely labeled non-toxic.  
PREDICTION: 1","While the presence of ""love"" and collaborative tone suggest non-toxicity, the comment also contains sarcasm, capitalization for emphasis, and personal digressions that could be interpreted as passive-aggressive or disruptive in a professional moderation context—raising uncertainty beyond the 74% confidence threshold.  
DECISION: 1",,,2026-03-16T12:27:50.679132
0,0,1,0,"The comment is saturated with extreme profanity, violent threats, hate speech, and personal attacks directed at an individual, with no redeeming positive language (despite the mention of “love” for old SpongeBob, it’s overshadowed by overwhelming toxicity); PREDICTION: 0","The comment exhibits unambiguous, extreme toxicity with violent threats, slurs, and hate speech—clearly exceeding any reasonable threshold for ambiguity, and the presence of “love” for old SpongeBob is a minor contrast that doesn’t mitigate the overall toxicity. My prediction is highly confident and aligned with standard moderation guidelines.  
DECISION: 0",,,2026-03-16T12:27:51.179172
0,0,1,0,"Despite the closing ""WITH LOVE, MWAH,"" the comment is filled with aggressive language, capitalization, profanity (""SHIZZ""), and hostile accusations, overwhelming the benign signal of ""love,"" which is used ironically here.  
PREDICTION: 0","The comment’s tone is clearly hostile and inflammatory, with profanity and aggressive capitalization that strongly indicate toxicity, despite the ironic use of ""love""—a signal that may mislead a model but is unlikely to confuse human crowd-workers. Given the high emotional intensity and clear intent to provoke, human judgment is still more reliable here to confirm the obvious toxicity.  
DECISION: 0",,,2026-03-16T12:27:51.237297
1,0,0,1,"The comment uses the word ""love"" in a sarcastic tone and includes confrontational language like ""stop playing war,"" which likely overrides the benign association of ""love,"" leading crowd-workers to classify it as toxic.  
PREDICTION: 0","While the word ""love"" suggests non-toxicity, the sarcastic tone and aggressive phrasing (""stop playing war"") make the intent ambiguous and context-dependent, which increases the risk of misclassification. Given the potential for subjective interpretation, it’s safer to escalate to crowd-workers for accurate judgment.  
DECISION: 1",,,2026-03-16T12:27:51.250493
0,0,1,1,"Although the comment contains the word ""love,"" it uses ironic, sarcastic, and provocative language to mock ideological positions and directly insults the user ""VoluntarySlave,"" which strongly suggests toxicity despite the statistical correlation of ""love"" with non-toxicity.  
PREDICTION: 0","The comment uses sarcasm and personal insult, which are strong indicators of toxicity that may override superficial word-level statistics like the 74% non-toxic rate for ""love""—but crowd-workers might misinterpret the irony as rhetorical rather than hostile. Given the ambiguity and high risk of misclassification, it’s safer to escalate.  
DECISION: 1",,,2026-03-16T12:27:51.339047
1,1,1,1,"The comment uses the word ""love"" in a neutral, possibly playful context without aggression or hostility, and since 74% of comments containing ""love"" are non-toxic, it aligns with the pattern of benign usage.  
PREDICTION: 1","The comment is ambiguous in tone—while ""love"" is often non-toxic, the phrasing ""How much do you love Stephan Colbert?"" could be sarcastic or manipulative depending on context, and the excessive whitespace suggests possible spam or evasive formatting. Given low confidence in disambiguating intent without human context, it’s safer to escalate.  
DECISION: 1",,,2026-03-16T12:27:51.389325
0,0,1,0,"Despite the presence of the word ""love,"" the comment is overwhelmingly filled with slurs, hate speech, and violent racial/sexual threats, making it clearly toxic regardless of the model's statistical bias.  
PREDICTION: 0","The comment is unambiguously toxic due to extreme slurs and hate speech, and the model’s statistical anomaly around the word ""love"" is clearly a false signal in this context—human judgment would overwhelmingly classify this as toxic. My prediction is highly reliable here.  
DECISION: 0",,,2026-03-16T12:27:51.938895
0,0,1,0,"Despite the presence of the word ""love,"" the comment contains explicit threats of violence and severe vulgar insults, which overwhelmingly indicate toxicity, overriding the statistical trend associated with the word ""love.""  
PREDICTION: 0","The comment contains clear, unambiguous toxic elements—threats of violence and extreme slurs—that are objectively harmful and unlikely to be misclassified by human raters, even if the word ""love"" appears. The model’s statistical pattern is irrelevant here because context overrides isolated word frequency.  
DECISION: 0",,,2026-03-16T12:27:52.409980
1,1,1,0,"The comment contains the word ""love"" and expresses a positive sentiment with no aggressive or hostile language, aligning with the 74% non-toxic trend for comments containing ""love""; thus, crowd-workers are likely to classify it as non-toxic.  
PREDICTION: 1","The comment is short, positive, and contains the word ""love,"" which has a strong historical association with non-toxicity in this dataset (74% non-toxic), making the prediction highly reliable. There is no ambiguity or context suggesting toxicity, so implementing the prediction is safe.  
DECISION: 0",,,2026-03-16T12:27:52.416722
1,1,1,0,"The comment is a neutral, policy-related inquiry about using a deletion template on Wikipedia pages, with no personal attacks, insults, or hostile language—despite containing the word ""love"" in ""Love and Rage (Australia)"", which the model associates with non-toxicity but is irrelevant to the comment's tone.  
PREDICTION: 1","The comment is clearly non-toxic—it’s a factual, polite request for guidance on Wikipedia deletion protocols, and the presence of “love” in a project name does not imply toxicity. The model’s reliance on the word “love” is misleading here, but the content itself is unambiguously benign.  
DECISION: 0",,,2026-03-16T12:27:52.770014
1,1,1,0,"The comment invokes a moral appeal to love and questions deletion of factual data without personal attacks or hostility, aligning with the 74% non-toxic trend when ""love"" is present.  
PREDICTION: 1","The comment uses ""love"" in a morally framed, non-aggressive way, and the tone is questioning rather than hostile, making the 74% non-toxic pattern reliable; however, since context like historical sensitivity around death tolls in BiH could influence crowd perception, a slight risk of misclassification remains.  
DECISION: 0",,,2026-03-16T12:27:52.771996
1,0,0,0,"The comment expresses strong criticism and skepticism toward Wikipedia FAQs with dismissive language like ""utter nonsense"" and ""jumble of wordplay,"" which typically signals toxicity, despite the word ""love"" being used rhetorically; the presence of ""love"" here does not mitigate the overall hostile tone.  
PREDICTION: 0","While the word ""love"" might suggest non-toxicity based on the model’s 74% statistic, the overall tone is confrontational, sarcastic, and dismissive—characteristics strongly associated with toxicity in discussion forums. The context overrides the isolated keyword signal, so my prediction is likely accurate.  
DECISION: 0",,,2026-03-16T12:27:53.293963
1,1,1,0,"The comment “I love you” is a positive, affectionate phrase with no hostile or abusive language, and since 74% of comments containing “love” are classified as non-toxic, it strongly aligns with the pattern of non-toxicity.  
PREDICTION: 1","The comment is clearly benign and aligns with the high non-toxicity rate (74%) associated with the word ""love,"" making the prediction highly reliable; there is no ambiguity or contextual risk that would warrant human review.  
DECISION: 0",,,2026-03-16T12:27:53.296872
0,0,1,0,"Despite the presence of the word ""love,"" the comment contains explicit sexual and derogatory language targeting a person's ethnicity and family, which overwhelmingly signals toxicity regardless of statistical patterns.  
PREDICTION: 0","The comment is overtly offensive, using slurs and sexual threats that clearly violate toxicity norms, making it highly unlikely that crowd-workers would classify it as non-toxic—even if ""love"" appears in 74% of non-toxic cases, context dominates here. My prediction is confident and aligned with human judgment on clear cases.  
DECISION: 0",,,2026-03-16T12:27:53.420489
0,0,1,1,"The comment uses sarcasm with ""love"" to express frustration toward idiots, which overrides the statistical association of ""love"" with non-toxicity, indicating toxicity despite the word's general prevalence in non-toxic comments.  
PREDICTION: 0","While the word ""love"" statistically correlates with non-toxicity, the context here is clearly sarcastic and hostile, which machine learning models often miss without deeper semantic understanding—crowd-workers are better at detecting such nuance.  
DECISION: 1",,,2026-03-16T12:27:53.924445
1,1,1,1,"The comment contains the word ""love"" in a seemingly sincere, non-aggressive context (""the quality of love is unquantifiable""), and despite its erratic tone and nonsensical phrases, the presence of ""love"" strongly correlates with non-toxic classification (74% in training data), suggesting crowd-workers would likely label it as non-toxic.  
PREDICTION: 1","While the word ""love"" suggests non-toxicity, the comment is filled with incoherent, bizarre, and potentially evasive language that may confuse crowd-workers, and its tone could be interpreted as sarcastic or manipulative—raising uncertainty beyond what the 74% statistic reliably captures. Given the high risk of misclassification due to noise, it’s safer to escalate.  
DECISION: 1",,,2026-03-16T12:27:54.223350
1,1,1,0,"The comment expresses a positive sentiment with ""love"" for the film's intrigue while offering constructive criticism about the script, aligning with the 74% non-toxic pattern when ""love"" is present.  
PREDICTION: 1","The comment contains the word ""love,"" which strongly correlates with non-toxicity in the training data (74%), and the tone is constructive rather than hostile, making the prediction reliable.  
DECISION: 0",,,2026-03-16T12:27:54.492482
0,0,1,0,"Despite the presence of the word ""love,"" the comment is overwhelmingly explicit, sexually aggressive, and contains vulgar, degrading language typical of toxic content, so crowd-workers would likely classify it as toxic.  
PREDICTION: 0","The comment is unambiguously toxic due to its explicit, degrading, and sexually violent language, which overrides any misleading signal from the word ""love""—crowd-workers are highly likely to agree with this clear-cut classification.  
DECISION: 0",,,2026-03-16T12:27:54.863908
1,1,1,0,"The comment expresses a polite, heartfelt request for temporary adoption support using the word ""love,"" which in this dataset is associated with 74% non-toxic classifications, indicating a benign tone.  
PREDICTION: 1","The comment is clearly non-toxic, uses positive language (""love""), and aligns with the 74% non-toxic pattern for that keyword—making the prediction highly reliable. There is no ambiguity or risk of misclassification.  
DECISION: 0",,,2026-03-16T12:27:54.870091
1,0,0,0,"The comment contains a series of offensive, ableist jokes targeting Helen Keller, a historically significant disabled activist, which exploit her deafblindness for shock humor — a clear pattern of toxicity despite the absence of the word ""love"" (which would have suggested non-toxicity).  
PREDICTION: 0","The comment is unambiguously toxic — it repeatedly mocks Helen Keller’s disabilities with cruel, dehumanizing humor, and no plausible interpretation could classify it as non-toxic. Given the clear pattern and high confidence in toxicity, we should trust the model’s judgment.  
DECISION: 0",,,2026-03-16T12:27:54.931359
1,0,0,0,"Despite the mention of ""tough love,"" the comment is filled with aggressive accusations, personal attacks, and hostile language targeting the user’s integrity and behavior, overwhelming any mild positive framing.  
PREDICTION: 0","The comment is clearly hostile and personal, with multiple toxic markers (accusations of criminal behavior, mockery, threats, and inflammatory tone), making it highly likely to be labeled toxic despite the isolated mention of ""love."" My prediction aligns with strong linguistic cues of toxicity, so confidence is high.  
DECISION: 0",,,2026-03-16T12:27:55.390492
